,,,,,,,,,,,
,,,,,,,,,,,
Customers Table,,,,,,,,,,,Managed by : Ajith Sinha
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Customer ID,Policy Holder Name,Gender,Age at Entry,Current Age,Occupation,Smoker Status,Medical Exam Required,Nationality,State,,
CUST-250351,Drishya Deo,Male,41,47,Chief Strategy Officer,No,No,India,Delhi,,
CUST-491820,Tanya Sani,Male,41,54,Cartographer,No,No,India,Delhi,,
CUST-423742,Jivika Raju,Male,48,50,Sports coach,No,No,India,Delhi,,
CUST-533427,Mamooty Bhandari,Male,60,79,"Engineer, maintenance",No,No,India,Delhi,,
CUST-854738,Rania Sandhu,Male,26,40,"Research officer, political party",No,No,India,Delhi,,
CUST-113949,Badal Dube,Male,37,51,"Pilot, airline",No,No,India,Delhi,,
CUST-195794,Vanya Dhar,Male,32,41,Occupational therapist,No,No,India,Delhi,,
CUST-374987,Parinaaz Boase,Male,53,78,Communications engineer,No,No,India,Delhi,,
CUST-937439,Nitara Deo,Male,49,51,Art therapist,No,No,India,Delhi,,
CUST-490643,Samiha Mahal,Male,38,47,Animal nutritionist,No,No,India,Delhi,,
CUST-280368,Kaira Lad,Male,20,38,Petroleum engineer,No,No,India,Delhi,,
CUST-306621,Sana Bains,Male,55,65,"Engineer, automotive",No,No,India,Delhi,,
CUST-699967,Onkar Goda,Male,47,68,Environmental manager,No,No,India,Delhi,,
CUST-998403,Uthkarsh Wali,Male,43,57,Medical illustrator,No,No,India,Delhi,,
CUST-295936,Sana Tandon,Male,21,41,"Editor, commissioning",No,No,India,Delhi,,
CUST-549611,Ritvik Gandhi,Male,40,42,Medical technical officer,No,No,India,Delhi,,
CUST-718451,Lakshit Trivedi,Male,60,83,IT technical support officer,No,No,India,Delhi,,
CUST-955695,Azad Bhat,Male,44,48,"Nurse, learning disability",No,No,India,Delhi,,
CUST-207525,Chirag Setty,Male,33,56,Marine scientist,No,No,India,Delhi,,
CUST-953585,Arnav Gokhale,Male,38,43,Firefighter,No,No,India,Delhi,,
CUST-145750,Ivan Vig,Male,26,39,Mental health nurse,No,No,India,Delhi,,
CUST-928736,Pari Sankaran,Male,56,58,Occupational psychologist,No,No,India,Delhi,,
CUST-271974,Manikya Srinivasan,Male,58,60,Naval architect,No,No,India,Delhi,,
CUST-417031,Nakul Tiwari,Male,42,59,Academic librarian,No,No,India,Delhi,,
CUST-935709,Riya Sahni,Male,44,68,Statistician,No,No,India,Delhi,,
CUST-405238,Baiju Lalla,Male,44,54,Materials engineer,No,No,India,Delhi,,
CUST-212041,Navya Balakrishnan,Male,52,74,Soil scientist,No,No,India,Delhi,,
CUST-836439,Adah Lad,Male,36,45,Museum/gallery curator,No,No,India,Delhi,,
CUST-688615,Kiaan Bawa,Male,54,69,Financial adviser,No,No,India,Delhi,,
CUST-780389,Samaira Vaidya,Male,24,44,"Scientist, research (maths)",No,No,India,Delhi,,
CUST-643004,Ayesha D?Alia,Male,45,68,"Research officer, trade union",No,No,India,Delhi,,
CUST-376770,Aarav Andra,Male,52,58,Pension scheme manager,No,No,India,Delhi,,
CUST-323161,Tarini Wali,Male,19,39,"Designer, interior/spatial",No,No,India,Delhi,,
CUST-650605,Samaira Kalla,Male,31,55,Social worker,No,No,India,Delhi,,
CUST-691826,Khushi Deol,Male,19,27,Arts development officer,No,No,India,Delhi,,
CUST-537993,Chirag Vig,Male,21,29,Civil Service administrator,No,No,India,Delhi,,
CUST-228324,Fateh Keer,Male,40,45,Ceramics designer,No,No,India,Delhi,,
CUST-818343,Priyansh Kari,Male,45,65,Occupational therapist,No,No,India,Delhi,,
CUST-353383,Samarth Shroff,Male,36,43,Public relations officer,No,No,India,Delhi,,
CUST-882659,Ritvik Saran,Male,39,50,"Designer, exhibition/display",No,No,India,Delhi,,
CUST-135013,Kartik Ghosh,Male,52,73,"Doctor, hospital",No,No,India,Delhi,,
CUST-197102,Shlok Venkatesh,Male,21,26,Newspaper journalist,No,No,India,Delhi,,
CUST-583180,Miraan Kaur,Male,42,59,Software engineer,No,No,India,Delhi,,
CUST-947339,Yasmin Dugar,Male,45,62,Communications engineer,No,No,India,Delhi,,
CUST-893618,Zeeshan Sekhon,Male,18,27,"Copywriter, advertising",No,No,India,Delhi,,
CUST-598717,Kanav Thakur,Male,32,40,Plant breeder/geneticist,No,No,India,Delhi,,
CUST-568209,Baiju Dave,Male,39,43,"Scientist, clinical (histocompatibility and immunogenetics)",Yes,No,India,Delhi,,
CUST-197826,Baiju Chauhan,Male,39,43,Museum/gallery curator,Yes,No,India,Delhi,,
CUST-802812,Jiya Manda,Male,60,61,Air broker,Yes,No,India,Delhi,,
CUST-371458,Raghav Sanghvi,Male,41,58,"Education officer, environmental",Yes,No,India,Delhi,,
CUST-407203,Ishaan Karan,Male,18,36,Publishing rights manager,Yes,No,India,Delhi,,
CUST-541584,Seher Sagar,Male,56,80,Manufacturing systems engineer,Yes,No,India,Delhi,,
CUST-501332,Anahita Vasa,Male,46,51,Radio producer,Yes,No,India,Delhi,,
CUST-258404,Shray Vasa,Male,59,78,"Teacher, English as a foreign language",Yes,No,India,Delhi,,
CUST-363495,Miraan Krishnan,Male,50,71,Dispensing optician,Yes,No,India,Delhi,,
CUST-340419,Urvi Butala,Male,26,50,"Buyer, retail",Yes,No,India,Delhi,,
CUST-267553,Yuvaan Shetty,Male,40,49,"Psychologist, prison and probation services",Yes,No,India,Delhi,,
CUST-970642,Lakshay Andra,Male,29,34,Cartographer,Yes,No,India,Delhi,,
CUST-885635,Zaina Chadha,Male,24,27,Intelligence analyst,Yes,No,India,Delhi,,
CUST-349602,Anay Sachdeva,Male,31,49,"Horticulturist, commercial",Yes,No,India,Delhi,,
CUST-813233,Kiaan Sharaf,Male,29,48,Podiatrist,Yes,No,India,Delhi,,
CUST-992148,Ira Mammen,Male,54,65,"Designer, television/film set",Yes,No,India,Delhi,,
CUST-533539,Ishaan Gaba,Male,53,69,Commercial art gallery manager,Yes,No,India,Delhi,,
CUST-707164,Tiya Dara,Male,26,38,Community pharmacist,Yes,No,India,Delhi,,
CUST-432422,Ira Reddy,Male,44,68,Research scientist (medical),Yes,No,India,Delhi,,
CUST-997732,Aayush Kaul,Male,32,56,Database administrator,Yes,No,India,Delhi,,
CUST-403011,Yuvaan Bhargava,Male,42,59,Comptroller,Yes,No,India,Delhi,,
CUST-704420,Rasha Saxena,Male,53,64,Chartered management accountant,Yes,No,India,Delhi,,
CUST-567679,Ojas Sahni,Male,60,79,"Psychotherapist, dance movement",Yes,No,India,Delhi,,
CUST-603501,Anya Comar,Male,46,69,"Engineer, land",Yes,No,India,Delhi,,
CUST-804855,Kiaan Srinivasan,Male,36,49,"Scientist, research (life sciences)",Yes,No,India,Delhi,,
CUST-664136,Anvi Bir,Male,23,32,Data scientist,Yes,No,India,Delhi,,
CUST-819665,Zaina Savant,Male,56,66,Marine scientist,Yes,No,India,Delhi,,
CUST-672446,Ranbir Dubey,Male,26,38,Translator,Yes,No,India,Delhi,,
CUST-869518,Diya Borra,Male,29,39,Minerals surveyor,Yes,No,India,Delhi,,
CUST-416824,Madhav Behl,Male,47,48,Emergency planning/management officer,Yes,No,India,Delhi,,
CUST-906173,Aarna Keer,Male,40,45,Logistics and distribution manager,Yes,No,India,Delhi,,
CUST-291560,Indrans Butala,Male,57,82,Technical brewer,Yes,No,India,Delhi,,
CUST-267182,Jayesh Raman,Male,55,56,Advertising account executive,Yes,No,India,Delhi,,
CUST-894944,Zoya Warrior,Male,26,42,Health physicist,Yes,No,India,Delhi,,
CUST-266887,Jayan Kar,Male,29,42,Consulting civil engineer,Yes,No,India,Delhi,,
CUST-374444,Aayush Solanki,Male,26,45,Veterinary surgeon,Yes,No,India,Delhi,,
CUST-879985,Kanav Saran,Male,29,31,"Programmer, applications",Yes,No,India,Delhi,,
CUST-761715,Elakshi Grewal,Male,36,45,"Surveyor, rural practice",Yes,No,India,Delhi,,
CUST-565210,Nishith Mand,Male,60,76,Public librarian,Yes,No,India,Delhi,,
CUST-602966,Ritvik Lata,Male,31,39,Patent attorney,Yes,No,India,Delhi,,
CUST-859274,Indrajit Shroff,Male,18,22,"Engineer, chemical",Yes,No,India,Delhi,,
CUST-907228,Arhaan Bhargava,Male,27,31,Paramedic,Yes,No,India,Delhi,,
CUST-874477,Jiya Kade,Male,22,30,Patent attorney,Yes,No,India,Delhi,,
CUST-947662,Dharmajan Golla,Male,21,39,Training and development officer,Yes,No,India,Delhi,,
CUST-419223,Zain Sur,Male,32,48,Publishing rights manager,Yes,No,India,Delhi,,
CUST-372969,Miraya Viswanathan,Male,34,51,Senior tax professional/tax inspector,Yes,No,India,Delhi,,
CUST-995061,Jivin Swamy,Male,25,38,Health and safety adviser,Yes,No,India,Delhi,,
CUST-401132,Shray Doctor,Male,52,65,Clinical psychologist,Yes,No,India,Delhi,,
CUST-823823,Nirvaan Dara,Male,26,29,Cytogeneticist,Yes,No,India,Delhi,,
CUST-323177,Sahil Dayal,Male,55,64,Commercial art gallery manager,Yes,No,India,Delhi,,
CUST-538861,Amani Bir,Male,29,44,Forensic scientist,Yes,No,India,Delhi,,
CUST-233445,Aniruddh Basu,Male,33,58,Textile designer,Yes,No,India,Delhi,,
CUST-758232,Keya Mandal,Male,32,54,"Accountant, chartered",Yes,No,India,Delhi,,
CUST-806183,Tara Cheema,Male,19,44,Editorial assistant,Yes,No,India,Delhi,,
CUST-326163,Pari Buch,Male,54,61,Astronomer,Yes,No,India,Delhi,,
CUST-317925,Devansh Gara,Male,20,41,Information officer,Yes,No,India,Delhi,,
CUST-107218,Manikya Ganesan,Male,18,22,Chief Strategy Officer,Yes,No,India,Delhi,,
CUST-266065,Gatik Contractor,Male,54,75,Museum/gallery exhibitions officer,Yes,No,India,Delhi,,
CUST-650308,Manjari Dutta,Male,27,38,Health and safety adviser,Yes,No,India,Delhi,,
CUST-432968,Bhavin Kurian,Male,33,50,"Therapist, horticultural",Yes,No,India,Delhi,,
CUST-218488,Tarini Deol,Male,48,73,Air cabin crew,Yes,No,India,Delhi,,
CUST-248162,Ahana  Sibal,Male,41,42,Press photographer,Yes,No,India,Delhi,,
CUST-623438,Umang Dass,Male,33,41,"Accountant, chartered public finance",Yes,No,India,Delhi,,
CUST-261731,Aarush Sane,Male,48,71,Homeopath,Yes,No,India,Delhi,,
CUST-290257,Divyansh Chatterjee,Male,50,55,Systems analyst,Yes,No,India,Delhi,,
CUST-787604,Miraan Shenoy,Male,25,44,Geochemist,Yes,No,India,Delhi,,
CUST-303769,Eshani Gala,Male,39,45,Tree surgeon,Yes,No,India,Delhi,,
CUST-974337,Aarush Kaul,Male,47,71,Curator,Yes,No,India,Delhi,,
CUST-917591,Indranil Jani,Male,45,53,"Editor, magazine features",Yes,No,India,Delhi,,
CUST-903836,Yashvi Sahni,Male,54,73,Bookseller,Yes,No,India,Delhi,,
CUST-757187,Sara Solanki,Male,51,70,Public relations account executive,Yes,No,India,Delhi,,
CUST-898949,Bhamini Raja,Male,31,32,Television/film/video producer,Yes,No,India,Delhi,,
CUST-151720,Alia Kibe,Male,46,55,"Scientist, research (maths)",Yes,No,India,Delhi,,
CUST-939400,Raunak Badami,Male,22,29,"Designer, ceramics/pottery",Yes,No,India,Delhi,,
CUST-144261,Ranbir Shere,Male,42,64,"Engineer, site",Yes,No,India,Delhi,,
CUST-209396,Damini Ghosh,Male,18,25,Telecommunications researcher,Yes,No,India,Delhi,,
CUST-343498,Neysa Rout,Male,21,33,"Engineer, maintenance",Yes,No,India,Delhi,,
CUST-732308,Seher Sha,Male,40,54,Environmental health practitioner,Yes,No,India,Delhi,,
CUST-664677,Nehmat Kala,Male,59,68,Local government officer,Yes,No,India,Delhi,,
CUST-497496,Nirvi Das,Male,32,54,Passenger transport manager,Yes,No,India,Delhi,,
CUST-706909,Manikya Master,Male,22,40,Financial trader,Yes,No,India,Delhi,,
CUST-885407,Jivin Chahal,Male,28,37,"Teacher, early years/pre",Yes,No,India,Delhi,,
CUST-883192,Shanaya Saraf,Male,51,53,Retail merchandiser,Yes,No,India,Delhi,,
CUST-839895,Aaryahi Ganesan,Male,55,65,Race relations officer,Yes,No,India,Delhi,,
CUST-152298,Hazel Dani,Male,56,75,Land,Yes,No,India,Delhi,,
CUST-737322,Onkar Sathe,Male,39,64,Community development worker,Yes,No,India,Delhi,,
CUST-249169,Tejas Yadav,Male,22,32,"Horticulturist, amenity",Yes,No,India,Delhi,,
CUST-327638,Anahita Hans,Male,41,58,Further education lecturer,Yes,No,India,Delhi,,
CUST-992429,Aaina Kari,Male,43,50,Veterinary surgeon,Yes,No,India,Delhi,,
CUST-346167,Hridaan Arya,Male,42,60,Local government officer,Yes,No,India,Delhi,,
CUST-362037,Gatik Wali,Male,51,60,"Chemist, analytical",Yes,No,India,Delhi,,
CUST-688481,Ranbir Keer,Male,27,49,Clinical biochemist,Yes,No,India,Delhi,,
CUST-798551,Dhanush Sood,Male,55,72,Electronics engineer,Yes,No,India,Delhi,,
CUST-325046,Ehsaan Dash,Male,40,42,"Psychologist, educational",Yes,No,India,Delhi,,
CUST-187229,Pari Talwar,Male,60,83,"Teacher, early years/pre",Yes,No,India,Delhi,,
CUST-704850,Anika Dhillon,Male,43,64,Restaurant manager,Yes,No,India,Delhi,,
CUST-683619,Pari Bansal,Male,45,49,Production engineer,Yes,No,India,Delhi,,
CUST-824703,Siya Goda,Male,37,45,"Scientist, biomedical",Yes,No,India,Delhi,,
CUST-811767,Bhamini Dhaliwal,Male,18,30,"Pharmacist, hospital",Yes,No,India,Delhi,,
CUST-474999,Ishaan Lad,Male,51,59,"Accountant, chartered management",Yes,No,India,Delhi,,
CUST-111199,Madhav Das,Male,58,70,"Production designer, theatre/television/film",Yes,No,India,Delhi,,
CUST-174268,Vihaan Arya,Male,57,63,Passenger transport manager,Yes,No,India,Delhi,,
CUST-621308,Suhana Sinha,Male,29,52,Radio broadcast assistant,No,Yes,India,Sikkim,,
CUST-430135,Saksham Walia,Male,55,62,Professor Emeritus,No,Yes,India,Sikkim,,
CUST-478267,Elakshi Sankar,Male,24,49,Make,No,Yes,India,Sikkim,,
CUST-129086,Vidur Bal,Male,56,58,Information officer,No,Yes,India,Sikkim,,
CUST-655156,Krish Gaba,Male,56,75,"Production designer, theatre/television/film",No,Yes,India,Sikkim,,
CUST-467105,Adira Kale,Male,53,56,Network engineer,No,Yes,India,Sikkim,,
CUST-665484,Emir Banerjee,Male,42,59,Air cabin crew,No,Yes,India,Sikkim,,
CUST-394662,Sahil Kari,Male,40,46,Learning disability nurse,No,Yes,India,Sikkim,,
CUST-286746,Chirag Basu,Male,54,58,Press photographer,No,Yes,India,Sikkim,,
CUST-112496,Arhaan Sandhu,Male,30,32,Accounting technician,No,Yes,India,Sikkim,,
CUST-841745,Misha Bahl,Male,57,78,"Optician, dispensing",No,Yes,India,Sikkim,,
CUST-343084,Suhana Singh,Male,40,64,Chief of Staff,No,Yes,India,Sikkim,,
CUST-541261,Samar Verma,Male,58,72,Biomedical scientist,No,Yes,India,Sikkim,,
CUST-530768,Aayush Vasa,Male,51,73,"Production assistant, television",No,Yes,India,Sikkim,,
CUST-807150,Jayant Kashyap,Male,50,52,Travel agency manager,No,Yes,India,Sikkim,,
CUST-278699,Manikya Konda,Male,51,57,"Biochemist, clinical",No,Yes,India,Sikkim,,
CUST-448926,Krish Goel,Male,33,53,"Scientist, product/process development",No,Yes,India,Sikkim,,
CUST-390406,Aniruddh Bhatnagar,Male,58,67,"Engineer, structural",No,Yes,India,Sikkim,,
CUST-229600,Urvi Shenoy,Male,30,46,Barrister,No,Yes,India,Sikkim,,
CUST-262716,Amira Korpal,Male,22,38,Training and development officer,No,Yes,India,Sikkim,,
CUST-294854,Adah Chana,Male,33,44,Chartered loss adjuster,No,Yes,India,Sikkim,,
CUST-874578,Anaya Vasa,Male,59,73,Quarry manager,No,Yes,India,Sikkim,,
CUST-700579,Diya Barad,Male,30,33,Nature conservation officer,No,Yes,India,Sikkim,,
CUST-494816,Adah Tella,Male,38,60,Meteorologist,No,Yes,India,Sikkim,,
CUST-719881,Jiya Setty,Male,35,59,Oncologist,No,Yes,India,Sikkim,,
CUST-582711,Zara Kohli,Male,29,44,Chief Financial Officer,No,Yes,India,Sikkim,,
CUST-230700,Raunak Swamy,Male,32,45,Agricultural consultant,No,Yes,India,Sikkim,,
CUST-791111,Aaina Rajagopal,Male,20,22,"Designer, graphic",No,Yes,India,Sikkim,,
CUST-727627,Akarsh Ben,Male,38,57,Airline pilot,No,Yes,India,Sikkim,,
CUST-322799,Dhanuk Bajaj,Male,58,71,Social researcher,No,Yes,India,Sikkim,,
CUST-359300,Lavanya Dayal,Male,21,40,"Chemist, analytical",No,Yes,India,Sikkim,,
CUST-711545,Baiju Toor,Male,59,74,Landscape architect,No,Yes,India,Sikkim,,
CUST-253472,Riaan Buch,Male,31,45,Maintenance engineer,No,Yes,India,Sikkim,,
CUST-133305,Emir Ramaswamy,Male,27,34,"Surveyor, hydrographic",No,Yes,India,Sikkim,,
CUST-964635,Prisha Khare,Male,37,61,Clinical biochemist,No,Yes,India,Sikkim,,
CUST-761051,Anahita Verma,Male,38,48,Arboriculturist,No,Yes,India,Sikkim,,
CUST-529587,Divit Kala,Male,44,56,Midwife,No,Yes,India,Sikkim,,
CUST-330468,Purab Doshi,Male,46,49,Tax inspector,No,Yes,India,Sikkim,,
CUST-724985,Mannat Bhargava,Male,43,53,Legal secretary,No,Yes,India,Sikkim,,
CUST-593826,Miraan Chakraborty,Male,30,43,Scientific laboratory technician,No,Yes,India,Sikkim,,
CUST-662954,Umang Verma,Male,55,56,Materials engineer,No,Yes,India,Sikkim,,
CUST-937510,Dhanuk Dalal,Male,20,28,"Surveyor, land/geomatics",No,Yes,India,Sikkim,,
CUST-822912,Mamooty Doshi,Male,18,39,"Engineer, broadcasting (operations)",No,Yes,India,Sikkim,,
CUST-617877,Jayesh Sarma,Male,27,41,Personal assistant,No,Yes,India,Sikkim,,
CUST-175019,Onkar Devan,Male,52,70,Film/video editor,No,Yes,India,Sikkim,,
CUST-125291,Gatik Rama,Male,34,56,Naval architect,No,Yes,India,Sikkim,,
CUST-132682,Kabir Date,Male,45,61,"Nurse, learning disability",No,Yes,India,Sikkim,,
CUST-824724,Nirvaan Kapur,Male,52,70,"Production designer, theatre/television/film",No,Yes,India,Sikkim,,
CUST-930936,Gokul Kar,Male,42,66,Ecologist,No,Yes,India,Sikkim,,
CUST-981386,Aradhya Sarin,Male,51,56,Actor,No,Yes,India,Sikkim,,
CUST-449260,Amani Ratti,Male,25,49,Health and safety adviser,No,Yes,India,Sikkim,,
CUST-897951,Sana Varghese,Male,27,32,Arts development officer,No,Yes,India,Sikkim,,
CUST-125167,Neysa Mani,Male,53,72,Barrister's clerk,No,Yes,India,Sikkim,,
CUST-496216,Ira Seth,Male,52,53,"Nurse, adult",No,Yes,India,Sikkim,,
CUST-392891,Kartik Kuruvilla,Male,28,45,"Surveyor, planning and development",No,Yes,India,Sikkim,,
CUST-110667,Himmat Mallick,Male,50,71,Passenger transport manager,No,Yes,India,Sikkim,,
CUST-316219,Zain Handa,Male,51,60,Academic librarian,No,Yes,India,Sikkim,,
CUST-145522,Miraya Bera,Male,52,62,"Editor, magazine features",No,Yes,India,Sikkim,,
CUST-292983,Krish Manne,Male,47,56,"Engineer, structural",No,Yes,India,Sikkim,,
CUST-540560,Rania Sastry,Male,47,65,Translator,No,Yes,India,Sikkim,,
CUST-394172,Heer Subramaniam,Male,59,66,Meteorologist,No,Yes,India,Sikkim,,
CUST-345198,Yasmin Samra,Male,33,36,"Surveyor, insurance",No,Yes,India,Sikkim,,
CUST-376481,Amani Chatterjee,Male,44,66,"Horticulturist, amenity",No,Yes,India,Sikkim,,
CUST-318502,Siya Badal,Male,47,60,Chartered public finance accountant,No,Yes,India,Sikkim,,
CUST-954529,Vaibhav Zacharia,Male,26,33,Occupational hygienist,No,Yes,India,Sikkim,,
CUST-416568,Aarav Raman,Male,40,62,Structural engineer,No,Yes,India,Sikkim,,
CUST-744815,Aarna Tara,Male,51,53,Public relations account executive,No,Yes,India,Sikkim,,
CUST-763407,Eshani Mani,Male,48,49,Higher education careers adviser,No,Yes,India,Sikkim,,
CUST-866276,Kiaan Dasgupta,Male,26,40,Ship broker,No,Yes,India,Sikkim,,
CUST-895625,Zara Bandi,Male,20,42,Writer,No,Yes,India,Sikkim,,
CUST-713372,Nehmat Bora,Male,49,69,Records manager,No,Yes,India,Sikkim,,
CUST-313349,Dhanush Shenoy,Male,21,41,Bonds trader,No,Yes,India,Sikkim,,
CUST-201235,Nirvi Karpe,Male,33,46,"Geneticist, molecular",No,Yes,India,Sikkim,,
CUST-740973,Aayush Bhat,Male,31,43,"Surveyor, commercial/residential",No,Yes,India,Sikkim,,
CUST-362428,Divij Dave,Male,31,41,Cartographer,No,Yes,India,Sikkim,,
CUST-684608,Damini Kar,Male,33,48,Biomedical scientist,No,Yes,India,Sikkim,,
CUST-887244,Riya Kapoor,Male,21,37,Mechanical engineer,No,Yes,India,Sikkim,,
CUST-532986,Aradhya Datta,Male,51,71,Patent attorney,No,Yes,India,Sikkim,,
CUST-950755,Bhamini Virk,Male,25,35,Patent attorney,No,Yes,India,Sikkim,,
CUST-979918,Tiya Swaminathan,Male,42,55,Secondary school teacher,No,Yes,India,Sikkim,,
CUST-692203,Lakshit Dugar,Male,37,52,Television production assistant,No,Yes,India,Sikkim,,
CUST-408178,Vritika Roy,Male,44,51,Technical author,No,Yes,India,Sikkim,,
CUST-323288,Tejas Bhattacharyya,Male,53,57,"Programme researcher, broadcasting/film/video",No,Yes,India,Sikkim,,
CUST-980917,Rhea Bhavsar,Male,43,63,Engineering geologist,No,Yes,India,Sikkim,,
CUST-319710,Badal Raju,Male,20,31,Furniture designer,No,Yes,India,Sikkim,,
CUST-213608,Adira Apte,Male,47,59,Heritage manager,No,Yes,India,Sikkim,,
CUST-813015,Yashvi Mannan,Male,52,53,Sports administrator,Yes,Yes,India,Sikkim,,
CUST-597249,Jhanvi Bansal,Male,22,44,Set designer,Yes,Yes,India,Sikkim,,
CUST-378323,Faiyaz Sundaram,Male,46,48,Jewellery designer,Yes,Yes,India,Sikkim,,
CUST-693385,Bhavin Singh,Male,19,37,Production engineer,Yes,Yes,India,Sikkim,,
CUST-437259,Kabir Koshy,Male,28,53,"Designer, jewellery",Yes,Yes,India,Sikkim,,
CUST-426818,Pari Hari,Male,23,36,Theatre stage manager,Yes,Yes,India,Sikkim,,
CUST-197457,Alisha Bhardwaj,Male,24,46,"Pilot, airline",Yes,Yes,India,Sikkim,,
CUST-700764,Aradhya Shere,Male,46,68,Marine scientist,Yes,Yes,India,Sikkim,,
CUST-640140,Zain Dhillon,Male,54,61,"Engineer, biomedical",Yes,Yes,India,Sikkim,,
CUST-363520,Vedika Sarma,Male,57,68,"Psychologist, educational",Yes,Yes,India,Sikkim,,
CUST-404675,Jayant Deep,Male,56,60,Health and safety adviser,Yes,Yes,India,Sikkim,,
CUST-436813,Hazel Sharma,Male,18,32,Dancer,Yes,Yes,India,Sikkim,,
CUST-308666,Bhamini Venkatesh,Male,27,36,Forensic psychologist,Yes,Yes,India,Sikkim,,
CUST-622575,Siya Dalal,Male,53,66,Commercial/residential surveyor,Yes,Yes,India,Sikkim,,
CUST-944146,Anvi Goyal,Male,33,55,"Engineer, electrical",Yes,Yes,India,Sikkim,,
CUST-803375,Ishaan Bala,Male,45,56,Child psychotherapist,Yes,Yes,India,Sikkim,,
CUST-392065,Madhup Hegde,Male,60,85,Town planner,Yes,Yes,India,Sikkim,,
CUST-195239,Farhan Kapadia,Male,39,58,"Psychologist, educational",Yes,Yes,India,Sikkim,,
CUST-600429,Aarush Dhaliwal,Male,60,68,"Conservator, museum/gallery",Yes,Yes,India,Sikkim,,
CUST-279434,Jivin Dube,Male,42,52,Financial planner,Yes,Yes,India,Sikkim,,
CUST-780197,Kimaya Koshy,Male,47,62,Product designer,Yes,Yes,India,Sikkim,,
CUST-888745,Vritika Karan,Male,45,69,Health promotion specialist,Yes,Yes,India,Sikkim,,
CUST-325818,Prerak Banik,Male,21,31,"Research officer, trade union",Yes,Yes,India,Sikkim,,
CUST-911016,Alisha Devi,Male,22,36,Environmental health practitioner,Yes,Yes,India,Sikkim,,
CUST-144913,Pranay Karpe,Male,59,73,Pensions consultant,Yes,Yes,India,Sikkim,,
CUST-544189,Vidur Saini,Male,37,57,Environmental manager,Yes,Yes,India,Sikkim,,
CUST-789893,Nitara Lal,Male,22,27,Electronics engineer,Yes,Yes,India,Sikkim,,
CUST-398424,Kiaan Devan,Male,48,49,"Conservation officer, historic buildings",Yes,Yes,India,Sikkim,,
CUST-524987,Neelofar Grewal,Male,55,78,"Psychologist, occupational",Yes,Yes,India,Sikkim,,
CUST-381124,Rasha Vaidya,Male,38,48,Manufacturing engineer,Yes,Yes,India,Sikkim,,
CUST-442869,Sahil Tandon,Male,59,79,Ecologist,Yes,Yes,India,Sikkim,,
CUST-499547,Nirvaan Edwin,Male,31,47,Adult nurse,Yes,Yes,India,Sikkim,,
